ROLE,AGE_TYPE,GENDER_TYPE,RACE_TYPE,JOB_CATEGORY_TYPE,LIFE_STAGE_TYPE,CAREER_STAGE_TYPE,SPECIAL_NEEDS_TYPE,EDUCATIONAL_LEVEL_TYPE,LANGUAGE_ABILITIES_TYPE,LITERACY_NUMERACY_PROFICIENCY_TYPE,LEARNING_PREFERENCES_TYPE,PRIOR_KNOWLEDGE_SKILLS_TYPE,RELATIONSHIP_TO_PEERS_TYPE,TENDENCY_TO_COMPETE_OR_COOPERATE_TYPE,SOCIAL_BACKGROUND_TYPE,COMPUTER_LITERACY_TYPE,ATTITUDE_TOWARDS_LEARNING_TYPE,MOTIVATIONAL_LEVEL_TYPE,BARRIERS_TO_LEARNING_INTERESTS,PERSONALITY_TYPE,REASONS_FOR_ATTENDING_COURSE_TYPE,COURSE_COMPLETION,TIME_TAKEN_TO_COMPLETE,ATTEMPTS_TAKEN,COURSE_FEEDBACK
learner,Millennials (25-40),Female,Caucasian,Entry-level,Late career,starter,None,Master's degree,Fluent,Basic,Visual,Basic,Supportive,Competitive,Suburban,Basic,Neutral,Medium,Time,Extroverted,Personal interest,51.33,0,0,positive
learner,Generation X (40-55),Other,African American,Entry-level,Mid-career,starter,None,High school or below,Fluent,Intermediate,Auditory,Intermediate,Competitive,Both,Urban,Basic,Positive,High,Interest,Ambivert,Skill development,31.87,0,0,negative
learner,Millennials (25-40),Female,African American,Mid-level,Early career,Accelerator,None,Some college,Fluent,Intermediate,Kinesthetic,Intermediate,Collaborative,Both,Suburban,Intermediate,Positive,Medium,Interest,Extroverted,Skill development,100.0,3,4,negative
learner,Baby Boomers (55-75),Male,African American,Entry-level,Early career,Accelerator,None,Bachelor's degree,Proficient,Intermediate,Visual,Intermediate,Supportive,Both,Urban,Intermediate,Neutral,High,Time,Extroverted,Skill development,29.92,0,0,negative
learner,Millennials (25-40),Female,Caucasian,Entry-level,Early career,starter,Mental,Master's degree,Basic,None,Auditory,None,Independent,Cooperative,Urban,Intermediate,Negative,Medium,Resources,Extroverted,Skill development,4.01,0,0,negative
admin,Millennials (25-40),Female,Caucasian,Mid-level,Early career,Builder,None,Some college,Basic,Intermediate,Kinesthetic,Intermediate,Competitive,Cooperative,Suburban,Advanced,Positive,High,Resources,Ambivert,Career advancement,34.7,0,0,positive
learner,Millennials (25-40),Male,African American,Entry-level,Late career,starter,Mental,Some college,Fluent,Basic,Visual,Basic,Independent,Both,Suburban,Advanced,Positive,High,Accessibility,Ambivert,Skill development,100.0,3,7,negative
learner,Millennials (25-40),Male,African American,Entry-level,Early career,Accelerator,Mental,High school or below,Fluent,Advanced,Visual,Advanced,Supportive,Cooperative,Urban,Advanced,Positive,High,Interest,Introverted,Career advancement,51.67,0,0,positive
admin,Millennials (25-40),Male,Caucasian,Entry-level,Retirement,Accelerator,Other,Bachelor's degree,Fluent,Basic,Reading/Writing,Intermediate,Competitive,Both,Urban,Advanced,Positive,Low,Interest,Extroverted,Personal interest,38.87,0,0,positive
learner,Generation X (40-55),Male,African American,Senior-level,Early career,starter,Other,Master's degree,Fluent,Basic,Auditory,Intermediate,Collaborative,Cooperative,Urban,Advanced,Negative,Low,Time,Extroverted,Personal interest,100.0,4,3,negative
learner,Baby Boomers (55-75),Female,Asian,Entry-level,Mid-career,starter,None,Bachelor's degree,None,Intermediate,Reading/Writing,None,Collaborative,Both,Suburban,Advanced,Positive,High,Interest,Extroverted,Skill development,20.27,0,0,negative
learner,Millennials (25-40),Female,Asian,Mid-level,Mid-career,Builder,Physical,Bachelor's degree,Fluent,Advanced,Visual,Intermediate,Collaborative,Competitive,Urban,Intermediate,Positive,Medium,Accessibility,Introverted,Career advancement,93.74,0,0,positive
learner,Generation X (40-55),Female,Hispanic/Latino,Senior-level,Late career,starter,Physical,Some college,Fluent,None,Auditory,Basic,Competitive,Competitive,Urban,Intermediate,Positive,Medium,Interest,Introverted,Career advancement,47.65,0,0,negative
admin,Millennials (25-40),Female,Caucasian,Entry-level,Late career,Builder,None,Bachelor's degree,Fluent,Intermediate,Visual,Intermediate,Independent,Competitive,Suburban,Intermediate,Positive,Medium,Interest,Extroverted,Career advancement,100.0,3,8,negative
learner,Millennials (25-40),Male,Hispanic/Latino,Entry-level,Early career,Expert,None,Bachelor's degree,Fluent,None,Reading/Writing,Advanced,Competitive,Both,Suburban,Advanced,Positive,Medium,Time,Extroverted,Career advancement,43.11,0,0,negative
learner,Generation Z (18-24),Female,Caucasian,Entry-level,Early career,Builder,Mental,Some college,Basic,Advanced,Auditory,Intermediate,Competitive,Both,Urban,Intermediate,Positive,Medium,Time,Extroverted,Career advancement,98.2,0,0,positive
learner,Baby Boomers (55-75),Male,Other,Entry-level,Mid-career,starter,Other,Bachelor's degree,Proficient,Advanced,Visual,Intermediate,Competitive,Competitive,Urban,Intermediate,Neutral,High,Time,Introverted,Personal interest,74.39,0,0,negative
learner,Generation X (40-55),Other,Caucasian,Entry-level,Mid-career,Accelerator,None,High school or below,Fluent,Intermediate,Reading/Writing,Basic,Supportive,Cooperative,Urban,Intermediate,Positive,Medium,Time,Ambivert,Career advancement,19.64,0,0,positive
learner,Baby Boomers (55-75),Female,Asian,Mid-level,Mid-career,Accelerator,Other,Some college,Proficient,Basic,Auditory,None,Collaborative,Cooperative,Suburban,Intermediate,Neutral,Low,Resources,Extroverted,Skill development,0.15,0,0,negative
admin,Generation X (40-55),Female,African American,Entry-level,Mid-career,starter,None,Master's degree,Fluent,Advanced,Auditory,Basic,Collaborative,Both,Suburban,Advanced,Positive,High,Time,Extroverted,Skill development,65.21,0,0,positive
learner,Generation X (40-55),Female,Asian,Mid-level,Mid-career,Builder,None,Some college,Basic,Intermediate,Reading/Writing,Intermediate,Collaborative,Both,Suburban,Intermediate,Neutral,High,Time,Ambivert,Skill development,100.0,4,8,negative
learner,Generation Z (18-24),Male,Asian,Entry-level,Late career,starter,Other,Doctoral degree,Proficient,Intermediate,Auditory,Intermediate,Collaborative,Both,Urban,Basic,Positive,Medium,Resources,Ambivert,Career advancement,7.79,0,0,negative
learner,Millennials (25-40),Male,Hispanic/Latino,Entry-level,Early career,Builder,None,Bachelor's degree,None,None,Reading/Writing,Basic,Supportive,Both,Urban,Advanced,Neutral,High,Accessibility,Introverted,Requirement,95.41,0,0,positive
admin,Generation X (40-55),Male,Other,Entry-level,Mid-career,Accelerator,None,Some college,Fluent,Intermediate,Auditory,Basic,Collaborative,Both,Rural,Advanced,Positive,Medium,Resources,Introverted,Skill development,28.25,0,0,positive
learner,Generation Z (18-24),Male,Other,Senior-level,Early career,Builder,None,High school or below,Proficient,Intermediate,Kinesthetic,Intermediate,Collaborative,Cooperative,Rural,Intermediate,Positive,Medium,Accessibility,Ambivert,Career advancement,99.61,0,0,negative
learner,Generation X (40-55),Male,Caucasian,Senior-level,Early career,Builder,Other,Some college,Proficient,Basic,Visual,Basic,Competitive,Competitive,Urban,Intermediate,Positive,High,Time,Extroverted,Skill development,100.0,2,4,negative
learner,Millennials (25-40),Female,Asian,Entry-level,Mid-career,starter,None,High school or below,Fluent,None,Auditory,Intermediate,Collaborative,Cooperative,Urban,Basic,Neutral,High,Time,Extroverted,Skill development,100.0,7,5,negative
learner,Generation X (40-55),Male,Hispanic/Latino,Mid-level,Early career,Builder,Mental,Bachelor's degree,Fluent,Intermediate,Auditory,Intermediate,Supportive,Competitive,Suburban,Basic,Neutral,Low,Accessibility,Extroverted,Career advancement,87.14,0,0,positive
admin,Millennials (25-40),Male,Asian,Entry-level,Mid-career,starter,None,Some college,Proficient,Advanced,Reading/Writing,Advanced,Supportive,Competitive,Rural,Basic,Positive,High,Time,Introverted,Career advancement,83.74,0,0,positive
learner,Generation Z (18-24),Male,Hispanic/Latino,Mid-level,Late career,Expert,Physical,Some college,Fluent,None,Kinesthetic,Intermediate,Collaborative,Neither,Suburban,Intermediate,Neutral,High,Accessibility,Extroverted,Career advancement,25.56,0,0,positive
learner,Millennials (25-40),Female,Other,Entry-level,Mid-career,starter,None,Bachelor's degree,Fluent,Basic,Kinesthetic,Basic,Collaborative,Competitive,Suburban,Intermediate,Neutral,Low,Time,Introverted,Career advancement,51.48,0,0,negative
learner,Generation X (40-55),Male,Caucasian,Mid-level,Early career,starter,None,Bachelor's degree,None,None,Visual,Basic,Independent,Both,Rural,Advanced,Positive,High,Interest,Introverted,Career advancement,100.0,1,5,positive
admin,Millennials (25-40),Male,Asian,Senior-level,Late career,Expert,Physical,Bachelor's degree,Proficient,Intermediate,Auditory,Basic,Independent,Both,Rural,Intermediate,Neutral,High,Time,Introverted,Career advancement,76.44,0,0,negative
learner,Generation X (40-55),Male,African American,Executive,Mid-career,Builder,None,Doctoral degree,Proficient,Intermediate,Kinesthetic,Intermediate,Collaborative,Cooperative,Suburban,Basic,Positive,High,Accessibility,Ambivert,Career advancement,66.87,0,0,negative
learner,Millennials (25-40),Male,Asian,Mid-level,Mid-career,starter,None,Some college,Basic,Intermediate,Visual,Intermediate,Supportive,Both,Urban,Intermediate,Neutral,Low,Interest,Introverted,Career advancement,100.0,7,1,positive
learner,Millennials (25-40),Male,African American,Entry-level,Late career,Builder,None,Doctoral degree,Fluent,None,Auditory,Intermediate,Collaborative,Neither,Urban,Intermediate,Negative,High,Interest,Introverted,Personal interest,65.93,0,0,negative
learner,Generation X (40-55),Male,African American,Entry-level,Early career,starter,Other,Bachelor's degree,Fluent,Intermediate,Visual,Advanced,Independent,Cooperative,Rural,Advanced,Positive,Medium,Time,Introverted,Career advancement,69.3,0,0,positive
admin,Millennials (25-40),Female,African American,Mid-level,Early career,starter,None,Master's degree,Proficient,Basic,Auditory,Intermediate,Collaborative,Both,Urban,Advanced,Neutral,High,Resources,Introverted,Career advancement,33.07,0,0,negative
learner,Baby Boomers (55-75),Male,Caucasian,Executive,Early career,Accelerator,None,Bachelor's degree,Fluent,Advanced,Reading/Writing,None,Collaborative,Neither,Suburban,Advanced,Positive,Medium,Accessibility,Ambivert,Personal interest,97.81,0,0,positive
admin,Millennials (25-40),Male,African American,Entry-level,Early career,Accelerator,Physical,Bachelor's degree,Fluent,Intermediate,Reading/Writing,Intermediate,Supportive,Cooperative,Urban,None,Positive,Medium,Resources,Extroverted,Personal interest,31.77,0,0,negative
learner,Generation X (40-55),Female,African American,Mid-level,Early career,Expert,Physical,Some college,Proficient,Intermediate,Visual,Intermediate,Independent,Competitive,Suburban,Intermediate,Neutral,High,Time,Introverted,Skill development,100.0,6,1,positive
learner,Generation X (40-55),Male,Asian,Entry-level,Late career,Builder,Mental,Bachelor's degree,Proficient,Advanced,Reading/Writing,Intermediate,Competitive,Both,Suburban,Intermediate,Positive,High,Resources,Ambivert,Skill development,73.1,0,0,negative
learner,Millennials (25-40),Other,Asian,Entry-level,Late career,starter,Other,Some college,Fluent,Advanced,Auditory,Intermediate,Supportive,Competitive,Urban,Advanced,Negative,High,Time,Extroverted,Career advancement,81.33,0,0,negative
learner,Generation Z (18-24),Female,Caucasian,Mid-level,Early career,Builder,None,Some college,Fluent,Advanced,Kinesthetic,Intermediate,Collaborative,Neither,Rural,Basic,Positive,Medium,Accessibility,Introverted,Personal interest,100.0,7,2,positive
learner,Millennials (25-40),Female,Other,Entry-level,Mid-career,Builder,Mental,Master's degree,None,Intermediate,Kinesthetic,Advanced,Independent,Both,Urban,Intermediate,Positive,Medium,Time,Extroverted,Career advancement,25.36,0,0,negative
learner,Baby Boomers (55-75),Male,Asian,Executive,Late career,Builder,None,High school or below,Basic,Intermediate,Auditory,Intermediate,Independent,Competitive,Urban,Intermediate,Positive,High,Time,Introverted,Personal interest,79.62,0,0,negative
learner,Millennials (25-40),Male,Caucasian,Mid-level,Mid-career,Builder,Other,Master's degree,Fluent,Basic,Auditory,None,Competitive,Neither,Suburban,Intermediate,Negative,High,Resources,Extroverted,Skill development,100.0,2,5,negative
learner,Generation X (40-55),Female,Caucasian,Entry-level,Early career,Expert,None,Bachelor's degree,Basic,Advanced,Kinesthetic,Advanced,Competitive,Both,Suburban,Advanced,Neutral,Low,Resources,Extroverted,Requirement,100.0,6,3,negative
learner,Millennials (25-40),Male,African American,Entry-level,Mid-career,Builder,None,Master's degree,Basic,Advanced,Kinesthetic,None,Collaborative,Cooperative,Suburban,Advanced,Neutral,Medium,Time,Introverted,Career advancement,41.46,0,0,positive
learner,Millennials (25-40),Male,Asian,Mid-level,Early career,Builder,Mental,Some college,Fluent,Advanced,Kinesthetic,Advanced,Competitive,Neither,Urban,Advanced,Positive,Low,Time,Ambivert,Requirement,100.0,7,3,negative
learner,Millennials (25-40),Female,Caucasian,Mid-level,Early career,Expert,Mental,Some college,Fluent,Intermediate,Reading/Writing,Intermediate,Collaborative,Cooperative,Urban,Intermediate,Positive,High,Resources,Extroverted,Personal interest,23.08,0,0,positive
learner,Millennials (25-40),Female,African American,Entry-level,Mid-career,starter,Mental,Bachelor's degree,Basic,Intermediate,Kinesthetic,Intermediate,Competitive,Cooperative,Urban,Advanced,Neutral,Medium,Time,Introverted,Career advancement,98.45,0,0,positive
learner,Generation Z (18-24),Female,Caucasian,Senior-level,Early career,Builder,None,Master's degree,Fluent,Basic,Reading/Writing,Advanced,Collaborative,Cooperative,Rural,Advanced,Neutral,High,Time,Ambivert,Personal interest,24.86,0,0,positive
learner,Generation Z (18-24),Male,Caucasian,Senior-level,Late career,Builder,Mental,Bachelor's degree,Basic,Advanced,Visual,Advanced,Competitive,Competitive,Urban,Intermediate,Neutral,High,Interest,Extroverted,Career advancement,48.85,0,0,positive
learner,Generation X (40-55),Male,Other,Senior-level,Mid-career,starter,Other,Bachelor's degree,Basic,Intermediate,Reading/Writing,Intermediate,Collaborative,Both,Suburban,Intermediate,Positive,Medium,Accessibility,Introverted,Career advancement,71.04,0,0,negative
learner,Millennials (25-40),Male,Hispanic/Latino,Mid-level,Late career,starter,None,High school or below,Basic,Basic,Visual,Intermediate,Collaborative,Both,Rural,Basic,Positive,High,Interest,Introverted,Skill development,72.45,0,0,positive
learner,Generation X (40-55),Female,Caucasian,Entry-level,Mid-career,starter,Physical,Bachelor's degree,Fluent,Advanced,Kinesthetic,Intermediate,Collaborative,Both,Rural,Intermediate,Positive,High,Resources,Introverted,Skill development,98.02,0,0,negative
learner,Generation X (40-55),Other,Caucasian,Entry-level,Mid-career,Builder,None,Bachelor's degree,Fluent,Basic,Auditory,Basic,Collaborative,Cooperative,Urban,Intermediate,Neutral,High,Resources,Extroverted,Career advancement,42.71,0,0,positive
learner,Millennials (25-40),Male,Hispanic/Latino,Entry-level,Early career,Builder,None,Bachelor's degree,Fluent,Advanced,Reading/Writing,Advanced,Supportive,Cooperative,Urban,Intermediate,Neutral,Medium,Interest,Ambivert,Skill development,100.0,4,6,positive
admin,Millennials (25-40),Female,Asian,Executive,Mid-career,starter,None,Master's degree,Fluent,Basic,Visual,Intermediate,Independent,Both,Rural,Basic,Positive,High,Interest,Introverted,Requirement,60.07,0,0,negative
learner,Generation X (40-55),Female,Caucasian,Entry-level,Early career,Builder,None,Bachelor's degree,Basic,None,Reading/Writing,Intermediate,Supportive,Both,Rural,Basic,Positive,High,Resources,Extroverted,Career advancement,59.35,0,0,negative
learner,Millennials (25-40),Male,Hispanic/Latino,Entry-level,Early career,starter,None,Some college,Basic,Intermediate,Auditory,Basic,Independent,Cooperative,Rural,Intermediate,Positive,High,Accessibility,Extroverted,Skill development,29.87,0,0,negative
learner,Millennials (25-40),Male,Other,Mid-level,Mid-career,starter,None,Doctoral degree,Proficient,Advanced,Auditory,Advanced,Collaborative,Both,Urban,Intermediate,Positive,High,Time,Extroverted,Personal interest,100.0,7,2,negative
admin,Millennials (25-40),Female,African American,Senior-level,Mid-career,Expert,Physical,Bachelor's degree,Fluent,Advanced,Reading/Writing,Basic,Collaborative,Both,Urban,Intermediate,Neutral,High,Resources,Extroverted,Personal interest,78.55,0,0,negative
learner,Generation X (40-55),Female,Caucasian,Mid-level,Mid-career,Builder,Other,Master's degree,Fluent,None,Kinesthetic,Intermediate,Supportive,Competitive,Urban,Intermediate,Positive,Medium,Accessibility,Ambivert,Career advancement,6.23,0,0,positive
learner,Generation Z (18-24),Female,Other,Executive,Early career,starter,None,Bachelor's degree,None,Intermediate,Reading/Writing,Advanced,Competitive,Both,Suburban,Intermediate,Positive,High,Accessibility,Extroverted,Career advancement,81.7,0,0,negative
learner,Generation X (40-55),Female,Hispanic/Latino,Executive,Early career,starter,None,Bachelor's degree,Fluent,None,Visual,None,Supportive,Competitive,Urban,Intermediate,Neutral,High,Resources,Extroverted,Career advancement,100.0,2,5,negative
