ROLE,AGE_TYPE,GENDER_TYPE,RACE_TYPE,JOB_CATEGORY_TYPE,LIFE_STAGE_TYPE,CAREER_STAGE_TYPE,SPECIAL_NEEDS_TYPE,EDUCATIONAL_LEVEL_TYPE,LANGUAGE_ABILITIES_TYPE,LITERACY_NUMERACY_PROFICIENCY_TYPE,LEARNING_PREFERENCES_TYPE,PRIOR_KNOWLEDGE_SKILLS_TYPE,RELATIONSHIP_TO_PEERS_TYPE,TENDENCY_TO_COMPETE_OR_COOPERATE_TYPE,SOCIAL_BACKGROUND_TYPE,COMPUTER_LITERACY_TYPE,ATTITUDE_TOWARDS_LEARNING_TYPE,MOTIVATIONAL_LEVEL_TYPE,BARRIERS_TO_LEARNING_INTERESTS,PERSONALITY_TYPE,REASONS_FOR_ATTENDING_COURSE_TYPE,COURSE_COMPLETION,TIME_TAKEN_TO_COMPLETE,ATTEMPTS_TAKEN,COURSE_FEEDBACK
admin,Baby Boomers (55-75),Other,African American,Executive,Late career,starter,Mental,Some college,Fluent,Advanced,Auditory,Basic,Collaborative,Neither,Suburban,Basic,Positive,Medium,Resources,Extroverted,Skill development,12.19,0,0,negative
admin,Baby Boomers (55-75),Male,Caucasian,Executive,Late career,Accelerator,Other,Bachelor's degree,Fluent,Advanced,Visual,Intermediate,Competitive,Both,Rural,Advanced,Positive,Medium,Interest,Introverted,Skill development,100.0,6,2,negative
admin,Generation X (40-55),Female,Caucasian,Executive,Retirement,Expert,Mental,Some college,None,Advanced,Auditory,None,Collaborative,Neither,Suburban,Advanced,Negative,Low,Resources,Ambivert,Skill development,49.12,0,0,negative
admin,Millennials (25-40),Male,African American,Executive,Early career,Builder,Mental,Some college,Basic,Basic,Kinesthetic,Basic,Supportive,Neither,Suburban,Intermediate,Positive,High,Resources,Extroverted,Personal interest,80.57,0,0,negative
learner,Millennials (25-40),Male,Other,Senior-level,Late career,Builder,Physical,Bachelor's degree,Proficient,Intermediate,Reading/Writing,None,Competitive,Both,Rural,Intermediate,Negative,High,Accessibility,Ambivert,Requirement,80.78,0,0,positive
learner,Generation Z (18-24),Male,Other,Executive,Mid-career,Builder,Physical,Doctoral degree,Fluent,Advanced,Reading/Writing,Basic,Independent,Competitive,Urban,Basic,Negative,Low,Accessibility,Introverted,Skill development,100.0,4,6,negative
learner,Generation X (40-55),Female,Other,Entry-level,Retirement,Builder,Mental,Master's degree,None,Intermediate,Reading/Writing,Basic,Collaborative,Both,Urban,None,Neutral,Medium,Time,Extroverted,Career advancement,100.0,2,5,positive
admin,Baby Boomers (55-75),Other,Caucasian,Senior-level,Early career,Accelerator,Other,Master's degree,Basic,None,Auditory,Advanced,Collaborative,Neither,Urban,None,Neutral,Low,Resources,Extroverted,Requirement,35.51,0,0,positive
admin,Generation X (40-55),Female,Caucasian,Mid-level,Early career,Expert,Other,Doctoral degree,None,Basic,Reading/Writing,Basic,Supportive,Cooperative,Suburban,None,Positive,Medium,Interest,Extroverted,Requirement,100.0,7,9,negative
admin,Generation Z (18-24),Other,Asian,Mid-level,Retirement,Builder,None,Some college,Proficient,Advanced,Reading/Writing,None,Collaborative,Both,Urban,None,Positive,Medium,Time,Extroverted,Personal interest,52.01,0,0,negative
admin,Baby Boomers (55-75),Male,Other,Entry-level,Mid-career,Accelerator,Mental,Some college,None,Advanced,Auditory,Basic,Competitive,Neither,Urban,Basic,Positive,Low,Accessibility,Extroverted,Personal interest,100.0,7,8,positive
admin,Millennials (25-40),Other,Hispanic/Latino,Executive,Late career,Builder,Physical,Bachelor's degree,None,Basic,Auditory,Advanced,Collaborative,Neither,Suburban,Intermediate,Positive,Low,Resources,Extroverted,Skill development,100.0,7,4,negative
learner,Generation X (40-55),Female,Other,Executive,Mid-career,Builder,Mental,High school or below,None,Intermediate,Kinesthetic,None,Independent,Neither,Suburban,Intermediate,Negative,Low,Time,Extroverted,Personal interest,100.0,5,8,positive
learner,Generation X (40-55),Other,Other,Mid-level,Early career,Expert,None,Master's degree,Proficient,Intermediate,Visual,None,Independent,Neither,Rural,Basic,Positive,High,Resources,Ambivert,Personal interest,100.0,7,10,positive
learner,Generation Z (18-24),Other,Hispanic/Latino,Entry-level,Early career,Builder,None,Doctoral degree,Fluent,Intermediate,Kinesthetic,None,Independent,Cooperative,Suburban,Basic,Negative,Low,Accessibility,Ambivert,Skill development,100.0,2,4,negative
admin,Millennials (25-40),Female,Asian,Entry-level,Mid-career,Builder,Mental,Some college,None,Intermediate,Visual,Intermediate,Independent,Both,Rural,Intermediate,Positive,Medium,Accessibility,Ambivert,Requirement,49.72,0,0,negative
learner,Baby Boomers (55-75),Male,Other,Mid-level,Retirement,Builder,Physical,Some college,None,Basic,Reading/Writing,None,Supportive,Cooperative,Urban,None,Positive,Low,Time,Ambivert,Personal interest,69.52,0,0,negative
admin,Millennials (25-40),Other,Hispanic/Latino,Entry-level,Retirement,starter,None,Bachelor's degree,Fluent,None,Kinesthetic,Intermediate,Independent,Neither,Urban,Advanced,Neutral,High,Accessibility,Extroverted,Career advancement,100.0,3,7,negative
admin,Baby Boomers (55-75),Other,African American,Mid-level,Late career,Builder,Mental,High school or below,None,Intermediate,Visual,None,Supportive,Both,Rural,Basic,Neutral,Low,Resources,Introverted,Personal interest,42.05,0,0,positive
learner,Generation Z (18-24),Male,Hispanic/Latino,Entry-level,Early career,Expert,Other,High school or below,Fluent,None,Kinesthetic,Basic,Collaborative,Competitive,Urban,Basic,Negative,Low,Time,Extroverted,Career advancement,10.7,0,0,positive
learner,Generation Z (18-24),Other,Hispanic/Latino,Senior-level,Mid-career,Expert,Physical,Bachelor's degree,Proficient,Advanced,Auditory,Intermediate,Competitive,Neither,Suburban,Advanced,Neutral,Low,Time,Ambivert,Skill development,100.0,5,3,positive
learner,Baby Boomers (55-75),Other,African American,Mid-level,Late career,Accelerator,Other,High school or below,Basic,Intermediate,Auditory,None,Competitive,Both,Urban,None,Negative,High,Time,Extroverted,Career advancement,25.39,0,0,negative
learner,Millennials (25-40),Female,African American,Senior-level,Early career,starter,None,Some college,None,None,Kinesthetic,Advanced,Independent,Competitive,Urban,Basic,Negative,High,Interest,Extroverted,Skill development,78.87,0,0,positive
learner,Baby Boomers (55-75),Other,Asian,Senior-level,Late career,starter,None,Some college,Fluent,Basic,Visual,Advanced,Supportive,Neither,Suburban,Intermediate,Positive,Low,Time,Introverted,Personal interest,24.68,0,0,positive
learner,Generation X (40-55),Other,Hispanic/Latino,Senior-level,Mid-career,Expert,Mental,High school or below,Proficient,Intermediate,Auditory,None,Collaborative,Both,Urban,Advanced,Neutral,Low,Accessibility,Extroverted,Requirement,100.0,5,8,positive
learner,Baby Boomers (55-75),Male,Caucasian,Mid-level,Retirement,Expert,Other,High school or below,Proficient,Intermediate,Reading/Writing,None,Collaborative,Both,Urban,None,Positive,Medium,Accessibility,Introverted,Skill development,38.46,0,0,positive
admin,Generation Z (18-24),Other,Asian,Mid-level,Retirement,Accelerator,None,Some college,Basic,Advanced,Visual,Intermediate,Supportive,Competitive,Suburban,Advanced,Negative,Medium,Resources,Introverted,Requirement,69.22,0,0,negative
admin,Generation X (40-55),Male,Caucasian,Senior-level,Late career,Accelerator,None,Doctoral degree,Basic,None,Visual,Intermediate,Collaborative,Neither,Rural,Intermediate,Negative,High,Resources,Extroverted,Skill development,27.77,0,0,negative
admin,Millennials (25-40),Other,Other,Mid-level,Mid-career,starter,Mental,High school or below,None,Intermediate,Kinesthetic,Intermediate,Supportive,Both,Suburban,Basic,Negative,Low,Time,Extroverted,Personal interest,61.75,0,0,negative
learner,Baby Boomers (55-75),Male,Hispanic/Latino,Senior-level,Early career,Expert,Other,High school or below,Fluent,Intermediate,Reading/Writing,Basic,Competitive,Neither,Urban,Basic,Neutral,High,Time,Introverted,Requirement,51.66,0,0,negative
learner,Baby Boomers (55-75),Other,Asian,Entry-level,Mid-career,Accelerator,Other,Some college,None,Advanced,Visual,Intermediate,Collaborative,Both,Urban,Basic,Positive,Low,Interest,Introverted,Skill development,33.98,0,0,positive
admin,Millennials (25-40),Male,Caucasian,Mid-level,Retirement,Accelerator,Physical,Bachelor's degree,None,Intermediate,Reading/Writing,Advanced,Competitive,Both,Rural,Intermediate,Neutral,Low,Time,Introverted,Requirement,100.0,1,9,positive
learner,Millennials (25-40),Female,Asian,Senior-level,Early career,Expert,Mental,Doctoral degree,Fluent,Intermediate,Auditory,Intermediate,Competitive,Competitive,Suburban,Basic,Negative,Low,Resources,Ambivert,Career advancement,93.67,0,0,positive
admin,Generation Z (18-24),Female,Other,Senior-level,Mid-career,Expert,None,Doctoral degree,None,Advanced,Reading/Writing,Basic,Competitive,Both,Urban,Basic,Positive,Medium,Interest,Extroverted,Career advancement,79.1,0,0,positive
admin,Generation X (40-55),Other,Asian,Entry-level,Mid-career,Accelerator,None,High school or below,Proficient,None,Reading/Writing,Advanced,Competitive,Neither,Urban,Advanced,Negative,Medium,Resources,Extroverted,Career advancement,7.36,0,0,negative
learner,Generation X (40-55),Male,African American,Mid-level,Late career,Expert,Mental,High school or below,Proficient,Intermediate,Auditory,Advanced,Collaborative,Neither,Rural,None,Positive,High,Interest,Introverted,Skill development,19.93,0,0,negative
learner,Millennials (25-40),Other,Caucasian,Entry-level,Late career,Expert,Other,Bachelor's degree,Fluent,Basic,Visual,Advanced,Competitive,Both,Suburban,Advanced,Neutral,High,Accessibility,Extroverted,Personal interest,100.0,1,7,positive
learner,Generation X (40-55),Other,Other,Mid-level,Late career,Builder,Physical,Master's degree,None,None,Kinesthetic,Basic,Collaborative,Neither,Suburban,Advanced,Positive,Medium,Accessibility,Ambivert,Skill development,27.05,0,0,negative
admin,Generation X (40-55),Other,Hispanic/Latino,Executive,Early career,Accelerator,None,Doctoral degree,Proficient,Advanced,Reading/Writing,Basic,Competitive,Competitive,Suburban,Basic,Neutral,Medium,Accessibility,Introverted,Requirement,91.89,0,0,positive
admin,Generation X (40-55),Female,Hispanic/Latino,Entry-level,Early career,Expert,Mental,High school or below,Fluent,Intermediate,Visual,Intermediate,Collaborative,Competitive,Urban,Intermediate,Neutral,Medium,Resources,Introverted,Requirement,61.37,0,0,positive
learner,Generation Z (18-24),Female,African American,Entry-level,Retirement,Accelerator,Physical,Doctoral degree,Proficient,None,Reading/Writing,Basic,Supportive,Neither,Rural,Intermediate,Negative,Low,Resources,Introverted,Skill development,100.0,1,1,positive
learner,Baby Boomers (55-75),Male,Other,Mid-level,Mid-career,starter,Other,Bachelor's degree,Fluent,None,Reading/Writing,Advanced,Collaborative,Cooperative,Rural,Intermediate,Negative,Medium,Time,Introverted,Personal interest,11.49,0,0,positive
admin,Millennials (25-40),Male,Other,Mid-level,Mid-career,Accelerator,Physical,Bachelor's degree,Fluent,Basic,Visual,Basic,Independent,Neither,Suburban,Advanced,Positive,High,Accessibility,Ambivert,Career advancement,9.71,0,0,negative
learner,Generation Z (18-24),Male,Other,Mid-level,Retirement,Expert,None,Master's degree,Proficient,Advanced,Visual,None,Independent,Both,Rural,Intermediate,Positive,Low,Accessibility,Extroverted,Personal interest,100.0,5,10,negative
learner,Generation Z (18-24),Female,Asian,Executive,Mid-career,Accelerator,Mental,Bachelor's degree,Fluent,Advanced,Reading/Writing,Intermediate,Collaborative,Cooperative,Suburban,Advanced,Negative,High,Resources,Extroverted,Personal interest,7.62,0,0,positive
admin,Generation X (40-55),Other,Other,Entry-level,Early career,Accelerator,Physical,High school or below,Proficient,Intermediate,Kinesthetic,Advanced,Competitive,Competitive,Rural,Advanced,Neutral,Medium,Time,Introverted,Personal interest,19.62,0,0,positive
learner,Millennials (25-40),Male,Other,Senior-level,Early career,starter,Other,Some college,Basic,Intermediate,Auditory,Advanced,Supportive,Both,Urban,Intermediate,Neutral,Low,Accessibility,Ambivert,Personal interest,71.76,0,0,positive
admin,Millennials (25-40),Male,Other,Entry-level,Early career,starter,None,Bachelor's degree,Basic,Advanced,Reading/Writing,Basic,Supportive,Both,Urban,Basic,Positive,Low,Resources,Ambivert,Requirement,48.31,0,0,positive
learner,Millennials (25-40),Female,Asian,Entry-level,Late career,Accelerator,Other,Bachelor's degree,None,Intermediate,Auditory,None,Supportive,Cooperative,Rural,Basic,Positive,High,Accessibility,Extroverted,Requirement,96.1,0,0,positive
admin,Generation X (40-55),Female,Asian,Mid-level,Early career,Expert,Physical,Master's degree,Basic,Intermediate,Reading/Writing,Intermediate,Supportive,Both,Urban,Advanced,Neutral,Medium,Interest,Ambivert,Skill development,100.0,4,2,negative
admin,Baby Boomers (55-75),Other,African American,Entry-level,Retirement,Builder,Physical,Master's degree,Basic,Intermediate,Auditory,Intermediate,Collaborative,Cooperative,Suburban,Advanced,Neutral,High,Time,Introverted,Requirement,100.0,1,10,negative
learner,Millennials (25-40),Female,African American,Mid-level,Late career,Expert,Mental,High school or below,Fluent,Basic,Kinesthetic,Intermediate,Competitive,Cooperative,Rural,Advanced,Negative,Low,Interest,Ambivert,Personal interest,62.08,0,0,positive
learner,Millennials (25-40),Male,Asian,Senior-level,Early career,Builder,Other,Doctoral degree,Proficient,None,Reading/Writing,Intermediate,Collaborative,Both,Urban,Basic,Neutral,Medium,Accessibility,Extroverted,Personal interest,3.89,0,0,negative
learner,Millennials (25-40),Other,Hispanic/Latino,Executive,Retirement,Builder,Other,High school or below,Fluent,None,Reading/Writing,Basic,Supportive,Cooperative,Rural,Advanced,Neutral,Medium,Interest,Extroverted,Career advancement,64.05,0,0,negative
learner,Baby Boomers (55-75),Female,Caucasian,Mid-level,Retirement,Accelerator,Mental,Some college,Fluent,Intermediate,Reading/Writing,Intermediate,Supportive,Neither,Suburban,None,Negative,High,Interest,Ambivert,Requirement,20.79,0,0,negative
admin,Millennials (25-40),Other,Caucasian,Entry-level,Early career,Expert,None,Master's degree,None,Basic,Reading/Writing,None,Competitive,Both,Rural,Advanced,Neutral,High,Resources,Extroverted,Skill development,100.0,6,2,negative
admin,Generation Z (18-24),Other,Other,Senior-level,Late career,Builder,Other,High school or below,Fluent,Basic,Reading/Writing,Intermediate,Supportive,Competitive,Urban,Basic,Negative,High,Time,Ambivert,Skill development,80.87,0,0,negative
admin,Baby Boomers (55-75),Male,Other,Senior-level,Mid-career,Accelerator,Physical,Doctoral degree,Basic,Intermediate,Reading/Writing,Advanced,Collaborative,Cooperative,Urban,None,Positive,High,Time,Introverted,Skill development,100.0,1,4,negative
admin,Baby Boomers (55-75),Female,African American,Executive,Late career,Expert,Physical,Some college,Fluent,Basic,Visual,Basic,Competitive,Cooperative,Urban,Advanced,Positive,Low,Resources,Ambivert,Skill development,54.69,0,0,negative
learner,Millennials (25-40),Male,Hispanic/Latino,Senior-level,Late career,Expert,Physical,Master's degree,Fluent,Basic,Kinesthetic,None,Supportive,Both,Rural,Intermediate,Negative,High,Resources,Ambivert,Career advancement,100.0,7,7,positive
admin,Baby Boomers (55-75),Other,African American,Senior-level,Early career,Expert,Other,Bachelor's degree,Fluent,Intermediate,Reading/Writing,Advanced,Independent,Neither,Urban,Advanced,Positive,High,Resources,Introverted,Personal interest,30.21,0,0,negative
admin,Generation Z (18-24),Male,African American,Senior-level,Early career,Builder,Physical,Bachelor's degree,Basic,Intermediate,Auditory,Advanced,Supportive,Neither,Suburban,Advanced,Neutral,High,Resources,Ambivert,Skill development,100.0,4,8,positive
admin,Millennials (25-40),Female,Asian,Executive,Early career,Expert,None,Some college,Proficient,None,Reading/Writing,Basic,Supportive,Cooperative,Urban,Intermediate,Positive,Medium,Interest,Introverted,Personal interest,70.87,0,0,positive
learner,Baby Boomers (55-75),Male,Other,Senior-level,Mid-career,Expert,Physical,High school or below,Proficient,None,Visual,Intermediate,Collaborative,Competitive,Urban,Intermediate,Positive,Low,Interest,Introverted,Personal interest,4.94,0,0,negative
learner,Millennials (25-40),Male,Asian,Executive,Early career,starter,Mental,High school or below,Proficient,None,Auditory,None,Collaborative,Cooperative,Urban,None,Neutral,Medium,Resources,Ambivert,Requirement,55.45,0,0,positive
admin,Baby Boomers (55-75),Male,Asian,Mid-level,Retirement,Expert,None,Master's degree,Proficient,Basic,Auditory,None,Independent,Competitive,Suburban,Advanced,Negative,High,Interest,Extroverted,Skill development,78.64,0,0,negative
learner,Generation X (40-55),Male,African American,Mid-level,Mid-career,Accelerator,Physical,Doctoral degree,None,None,Auditory,Advanced,Competitive,Competitive,Rural,Intermediate,Positive,High,Time,Extroverted,Career advancement,85.0,0,0,negative
learner,Generation X (40-55),Other,Hispanic/Latino,Entry-level,Late career,Expert,Other,Master's degree,Proficient,Basic,Auditory,Intermediate,Independent,Neither,Suburban,Basic,Negative,Medium,Accessibility,Ambivert,Personal interest,100.0,2,10,negative
learner,Generation X (40-55),Male,Asian,Executive,Early career,Expert,Physical,Bachelor's degree,None,None,Visual,Basic,Competitive,Competitive,Suburban,Advanced,Negative,High,Resources,Extroverted,Personal interest,100.0,1,8,negative
admin,Millennials (25-40),Male,Other,Entry-level,Retirement,Builder,Mental,High school or below,Proficient,None,Reading/Writing,Intermediate,Collaborative,Neither,Suburban,Intermediate,Neutral,High,Accessibility,Introverted,Personal interest,78.6,0,0,positive
admin,Millennials (25-40),Female,Asian,Entry-level,Late career,starter,None,Doctoral degree,Fluent,Basic,Auditory,Advanced,Competitive,Both,Urban,None,Neutral,Low,Interest,Extroverted,Skill development,86.62,0,0,negative
